local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,state,City
La Rumba Ranch,"La Rumba Ranch, 16860 SW 177th Ave, Miami, FL 33187",0x88d9e98d8eafc01b:0xefd8284f188d4aee,25.6084423,-80.47965239999999,Restaurant,3.7,47,1,1,1,0,FL,Miami
Tania's Table,"Tania's Table, 18685 W Dixie Hwy, Miami, FL 33180",0x88d9ac56b37ba10f:0xd7f65c4661d6be08,25.9484359,-80.1482683,"Restaurant, Caterer",4.7,28,1,1,1,0,FL,Miami
Rincon Espanol Restaurant,"Rincon Espanol Restaurant, 9511 S Dixie Hwy, Miami, FL 33156",0x88d9c7af5c4d1a6d:0xd19d444edae5f80e,25.682468699999998,-80.3134475,"Spanish restaurant, Restaurant",4.2,135,1,1,1,0,FL,Miami
El Chalesito Restaurant,"El Chalesito Restaurant, 2113 W Flagler St, Miami, FL 33135",0x88d9b6e2dd5836c7:0xb121e6c6d868839f,25.7727458,-80.22996719999999,Nicaraguan restaurant,3.9,191,1,1,1,0,FL,Miami
Subway,"Subway, 11402 NW 41st St Bay 103, Miami, FL 33178",0x88d9bea15500770b:0xf2e21ab061dea46e,25.8109011,-80.38192839999999,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,58,1,1,1,0,FL,Miami
Manger Creole,"Manger Creole, 1051 NW 14th St, Miami, FL 33136",0x88d9b6c72ef72e21:0x7fa6b1d2d0e34180,25.7884048,-80.2120707,Haitian restaurant,4.2,137,1,1,1,0,FL,Miami
Terraza Cacahual Restaurante,"Terraza Cacahual Restaurante, 1325 SW 70th Ave, Miami, FL 33144",0x88d9b941d37f3d45:0xbdf3530675b06114,25.7581697,-80.3082096,Restaurant,4.6,28,1,1,1,0,FL,Miami
Delicias Dominicana,"Delicias Dominicana, 12700 SW 122nd Ave #119, Miami, FL 33186",0x88d9c16ba6237811:0xe37d6d7cc565d8bb,25.651021,-80.391623,Dominican restaurant,4.3,216,1,1,1,0,FL,Miami
Two Guys Restaurant,"Two Guys Restaurant, 1490 NW 3rd Ave #108, Miami, FL 33136",0x88d9b6bcbcf2c0d3:0x6615d9fdac1a0616,25.7896222,-80.2002404,"Fast food restaurant, Takeout Restaurant, Sandwich shop",4.1,86,1,1,1,0,FL,Miami
Victoria's Restaurant & Catering Services Inc.,"Victoria's Restaurant & Catering Services Inc., 3677 NW 50th St, Miami, FL 33142",0x88d9b0b787275627:0xd370be683f62a1e8,25.8198829,-80.2567718,"Restaurant, Caterer",4.4,48,1,1,1,0,FL,Miami
Subway,"Subway, 5623 SW 107th Ave, Miami, FL 33173",0x88d9c0acb07f2625:0xfdcc69215223dcf2,25.714803399999997,-80.3665087,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.4,38,1,1,1,0,FL,Miami
Moe's Southwest Grill - Temporary Closed Until 1/8,"Moe's Southwest Grill - Temporary Closed Until 1/8, 3000 NE 151st St, Miami, FL 33181",0x88d9ad768d6fb93f:0x9ef8f7ff5b3be267,25.9102076,-80.1391137,"Mexican restaurant, Burrito restaurant, Caterer, Restaurant, Southwestern restaurant (US), Taco restaurant",4.1,16,1,0,1,0,FL,Miami
Cane Fire Grille,"Cane Fire Grille, 1201 S Le Jeune Rd Building A, Miami, FL 33126",0x88d9b76835f8c481:0x3356c9ac17d2d604,25.784108999999997,-80.2624202,American restaurant,4.1,114,1,1,1,0,FL,Miami
Don Gloton Wynwood,"Don Gloton Wynwood, 2250 NW 2nd Ave, Miami, FL 33127",0x88d9b6b204210847:0x1fb808d00a44f215,25.798681,-80.19952289999999,"Venezuelan restaurant, Latin American restaurant, Delivery Restaurant, Nuevo Latino restaurant, Restaurant",4.2,38,1,1,1,0,FL,Miami
Sylvano Miami,"Sylvano Miami, 2426 NE 2nd Ave, Miami, FL 33137",0x88d9b7d32a61b77b:0x2444f31750afcbde,25.800417099999997,-80.19118979999999,"Restaurant, Family restaurant, Italian restaurant, Pizza restaurant, Wine bar",4.7,133,1,1,1,0,FL,Miami
Tabla,"Tabla, 6901 Coral Way, Miami, FL 33155",0x88d9b84460722ae5:0x1991905095ea9983,25.748599499999997,-80.3072743,"Fast food restaurant, Barbecue area, Breakfast restaurant, Cafe, Cuban restaurant, Gas station, Hamburger restaurant, Lunch restaurant, Takeout Restaurant, Venezuelan restaurant",4.7,58,1,0,1,0,FL,Miami
Rio Verde Miami,"Rio Verde Miami, 3305 NW 32nd Ave, Miami, FL 33142",0x88d9b7335d1edbb5:0xd8058033abb5ee62,25.8063292,-80.2480971,"Bar, Bar & grill",3.9,46,1,1,1,0,FL,Miami
Pizza Nostra,"Pizza Nostra, 842 W Flagler St, Miami, FL 33130",0x88d9b79314e551a5:0xccb19b7d164c594e,25.7735441,-80.20866769999999,"Pizza restaurant, Italian restaurant, Takeout Restaurant, Neapolitan restaurant, Pizza delivery",4.9,58,1,1,1,0,FL,Miami
Woody's Bar-B-Q,"Woody's Bar-B-Q, 16367 SW 88th St, Miami, FL 33196",0x88d9ea81adf2b3a1:0x4b3a80478e67cd2d,25.684951899999998,-80.4576542,"Barbecue restaurant, American restaurant, Chicken wings restaurant, Hamburger restaurant",3.2,38,1,1,1,0,FL,Miami
Managuita Restaurant,"Managuita Restaurant, 11373 SW 211 St, Miami, FL 33189",0x88d9c37add950357:0xa17a34bbe99d9fa3,25.571666699999998,-80.375,"Nicaraguan restaurant, Central American restaurant, Latin American restaurant, Restaurant",3.4,173,1,1,1,0,FL,Miami
Nostimo Greek Kitchen,"Nostimo Greek Kitchen, 170 NW 24th St, Miami, FL 33127",0x88d9b78823b3f52d:0xaf75ef38e0bc9bcb,25.799592999999998,-80.19816999999999,"Greek restaurant, Falafel restaurant, Family restaurant, Gyro restaurant, Wine bar",4.7,138,1,1,1,0,FL,Miami
Subway,"Subway, 6265 NW 7th Ave, Miami, FL 33150",0x88d9b16b69ffa347:0x12dc225b65aa3a1f,25.8330706,-80.2082428,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.4,138,1,1,1,0,FL,Miami
MY CEVICHE,"MY CEVICHE, 1961 Miad Cir, Miami, FL 33126",0x88d9b9e327c1fd3b:0x2d638ab276a403d4,25.797227,-80.27960709999999,Restaurant,3.8,16,1,1,1,0,FL,Miami
Poke 305 Brickell,"Poke 305 Brickell, 900 S Miami Ave Suite 130, Miami, FL 33130",0x88d9b6831f92e017:0x205de94596e3e76a,25.7648984,-80.1949155,Hawaiian restaurant,4.0,128,1,1,1,0,FL,Miami
Eden Tropical,"Eden Tropical, 10886 NE 6th Ave, Miami, FL 33161",0x88d9b21fc0aec9f3:0x2f9275c1d8e7bba5,25.8754676,-80.18606799999999,"Dominican restaurant, Cafe, Coffee shop, Grocery store, Sandwich shop",4.8,18,1,1,1,0,FL,Miami
San Villa Asian Fusion,"San Villa Asian Fusion, 30 NE 3rd Ave, Miami, FL 33132",0x88d9b70c64dcb875:0x9c66ac3a19044c6c,25.7749736,-80.1887758,"Filipino restaurant, Asian restaurant, Restaurant",4.6,133,1,1,1,0,FL,Miami
Eat Greek,"Eat Greek, 2917 Biscayne Blvd, Miami, FL 33137",0x88d9b15539a2573f:0xb2fd97ae6339d10d,25.804543,-80.189176,"Greek restaurant, Restaurant",3.6,68,1,1,1,0,FL,Miami
Subway,"Subway, 1100 NW 95th St, Miami, FL 33150",0x88d9b1a39771956b:0xe1ae22bb5d94ddfd,25.8602039,-80.2141844,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.3,46,1,1,1,0,FL,Miami
Raw South Juice Co Kendall,"Raw South Juice Co Kendall, 9804 SW 77th Ave, Miami, FL 33156",0x88d9c7a90a3ea099:0xc21ecd76e22fd190,25.6792972,-80.31866339999999,Vegan restaurant,4.7,74,1,1,1,0,FL,Miami
La Provence,"La Provence, 249 E Flagler St, Miami, FL 33131",0x88d9b69dd81fd911:0x6168d05ac572d3c1,25.774444,-80.189166,"French restaurant, Bakery, Cafe",4.0,68,1,0,1,0,FL,Miami
Don Favio's Pizza,"Don Favio's Pizza, 4685 NW 7th St, Miami, FL 33126",0x88d9b763f095b7d1:0x4e081c60406e665b,25.7792086,-80.2717784,"Pizza restaurant, Delivery Restaurant",4.2,228,1,1,1,0,FL,Miami
The Cheese Course,"The Cheese Course, 3451 NE 1st Ave, Miami, FL 33137",0x88d9b1541d197add:0xcc7d6ee3c3404f34,25.809368799999998,-80.19199619999999,"Bistro, Cheese shop, Restaurant",4.4,78,1,1,1,0,FL,Miami
La Giulietta,"La Giulietta, 7580 NE 4th Ct, Miami, FL 33138",0x88d9b1c0905f2661:0x9ea37afa1dc22b16,25.8449487,-80.1881494,Pizza restaurant,4.3,24,1,1,1,0,FL,Miami
El Divino Restaurant,"El Divino Restaurant, 835 NW 37th Ave, Miami, FL 33125",0x88d9b76b3f6ef991:0x6f70249171d5d40f,25.7805225,-80.2552453,Cuban restaurant,4.4,138,1,0,1,0,FL,Miami
Meet The Goat,"Meet The Goat, 16 W Flagler St, Miami, FL 33130",0x88d9b69bef3f7a9b:0x8dbe4240a643113c,25.7740302,-80.19399299999999,"Mediterranean restaurant, Falafel restaurant, Halal restaurant, Health food restaurant, Middle Eastern restaurant, Vegan restaurant",4.5,216,1,1,1,0,FL,Miami
Cocowhip by Fourteen,"Cocowhip by Fourteen, 1401 Brickell Ave Suite 130, Miami, FL 33131",0x88d9b680db3e7c49:0x77a5114a7c699fc5,25.760044100000002,-80.1917824,"Health food restaurant, Dessert restaurant, Vegan restaurant",3.6,98,1,1,1,0,FL,Miami
Oak Garden Miami,"Oak Garden Miami, 791 NW 20th St, Miami, FL 33127",0x88d9b7597f7d86cb:0x6fb290ded9c89266,25.7954819,-80.2088413,Bar & grill,4.7,15,1,1,1,0,FL,Miami
Negroni Club House Doral Isles,"Negroni Club House Doral Isles, 10929 NW 69th St, Miami, FL 33178",0x88d9bd967e9f7b9d:0xa7bd8950151cff70,25.831674999999997,-80.3775701,Restaurant,4.1,8,1,1,1,0,FL,Miami
Mr.Mandolin,"Mr.Mandolin, 7301 Biscayne Blvd, Miami, FL 33138",0x88d9b3880162dc59:0x7f1a63fcf75a441b,25.8427482,-80.18418779999999,Restaurant,4.3,58,1,1,1,0,FL,Miami
Mason's Famous Lobster Rolls,"Mason's Famous Lobster Rolls, 401 Biscayne Blvd S106, Miami, FL 33132",0x88d9b7796d44e3f5:0x7c41bf6de8192eec,25.7775292,-80.1856378,"Seafood restaurant, Caterer, Takeout Restaurant",4.2,18,1,1,1,0,FL,Miami
Jamba Jackson Memorial Hospital,"Jamba Jackson Memorial Hospital, 901 NW 17th St, Miami, FL 33136",0x88d9b6c792dd3f49:0x8982874a31910f4e,25.791657999999998,-80.21041,"Juice shop, Restaurant",4.2,8,1,0,1,0,FL,Miami
Au Bon Pain,"Au Bon Pain, 2100 NW 42nd Ave, Miami, FL 33126",0x88d9b9e26cdea32b:0xef1b56c0b157763f,25.7976784,-80.2831983,"Sandwich shop, Bakery, Cafe, Caterer, Fast food restaurant, Takeout Restaurant, Pastry shop, Soup shop",2.2,38,1,1,1,0,FL,Miami
Venus Restaurant,"Venus Restaurant, 13785 NW 7th Ave, Miami, FL 33168",0x88d9ae2037a9ed65:0x7ee57f5650b106f,25.901131,-80.21119,"Haitian restaurant, Caterer, Delivery Restaurant, Sports bar",3.7,98,1,1,1,0,FL,Miami
El Churrascaso Grill,"El Churrascaso Grill, 7300 W Flagler St, Miami, FL 33144",0x88d9b91cb1547541:0xe06d2c35cf604fc5,25.769771799999997,-80.31392129999999,Brazilian restaurant,4.7,155,1,1,1,0,FL,Miami
Cure Cafe,"Cure Cafe, 1800 SW 1st Ave #104, Miami, FL 33129",0x88d9b68804bdd761:0x57fcddcc26ff038e,25.7581678,-80.1989687,"Health food restaurant, Delivery Restaurant",4.4,47,1,1,1,0,FL,Miami
Opera House Miami,"Opera House Miami, 1750 N Bayshore Dr, Miami, FL 33132",0x88d9b5473a8a1263:0x4d81f6677d354fbd,25.792282999999998,-80.1871585,Restaurant,3.9,53,1,1,1,0,FL,Miami
Tango Grill,"Tango Grill, 401 Biscayne Blvd, Miami, FL 33132",0x88d9b42056d0d4ed:0x4da8a0499e26705e,25.777331699999998,-80.1853014,Restaurant,3.6,18,1,1,1,0,FL,Miami
Pink Teacup Crab Pot,"Pink Teacup Crab Pot, 4770 Biscayne Blvd #110, Miami, FL 33137",0x88d9b31f8d39d2d5:0xbd1360a69c0e1ee6,25.818896499999997,-80.1882311,"Crab house, Bar, Barbecue restaurant, Brunch restaurant, Cajun restaurant, Chicken wings restaurant, Restaurant, Seafood restaurant",3.3,27,1,0,1,0,FL,Miami
Pekin Restaurant,"Pekin Restaurant, 3003 NW 7th St, Miami, FL 33125",0x88d9b7175ce95133:0x24cb3bb6426df64,25.779642199999998,-80.24407169999999,"Chinese restaurant, Asian restaurant",3.0,68,0,0,0,0,FL,Miami
Pizza Hut,"Pizza Hut, 17624 SW 137th Ave, Miami, FL 33177",0x88d9c36318d90527:0xef3c52dae3711442,25.604412999999997,-80.41438699999999,"Pizza delivery, Chicken wings restaurant, Takeout Restaurant, Pizza restaurant",3.2,33,1,0,0,0,FL,Miami
Nrgize,"Nrgize, 900 S Miami Ave Ste 236, Miami, FL 33130",0x88d9b6847a6b3907:0xb844c61711ccf150,25.765257199999997,-80.1935112,"Juice shop, Breakfast restaurant, Cafe, Health food restaurant",3.3,7,1,1,0,0,FL,Miami
JOE & THE JUICE,"JOE & THE JUICE, 600 NW 1st Ave, Miami, FL 33136",0x88d9b748861cdcd5:0xfc8f015c83c923,25.7802758,-80.19554699999999,"Juice shop, Cafe, Coffee shop, Fast food restaurant, Gluten-free restaurant, Health food restaurant, Takeout Restaurant, Modern European restaurant, Sandwich shop, Scandinavian restaurant",3.4,28,1,1,0,0,FL,Miami
Shell,"Shell, 2590 NE 186th St, Miami, FL 33160",0x88d9ac53fd6c22e7:0xe0d28ce4371c0690,25.9471839,-80.148842,"Gas station, ATM, Convenience store, Restaurant",3.5,58,1,0,0,0,FL,Miami
Fritanga Coliseo,"Fritanga Coliseo, 7012 SW 87th Ave, Miami, FL 33173",0x88d9c76e43c07b49:0xc23fe15fbdc135a9,25.7036867,-80.3344355,"Nicaraguan restaurant, Juice shop, Latin American restaurant",3.5,18,1,1,0,0,FL,Miami
Johnny Rockets,"Johnny Rockets, 3036 Grand Ave, Miami, FL 33133",0x88d9b7cfa0000b7b:0x768dbdcc232d5611,25.7280233,-80.2419539,Restaurant,3.6,5,1,1,0,0,FL,Miami
Cold Stone Creamery,"Cold Stone Creamery, 9059 S Dixie Hwy, Miami, FL 33156",0x88d9c7a4daaa331f:0x79107c8fd25b5e03,25.686397099999997,-80.3105662,"Ice cream shop, Cake shop, Dessert restaurant, Frozen yogurt shop",3.7,218,1,0,0,0,FL,Miami
Mr. Yum - Asian Cuisine,"Mr. Yum - Asian Cuisine, 1945 SW 8th St, Miami, FL 33135",0x88d9b6fc1bd5e67b:0xa5bd072bc2a62754,25.765779,-80.2276289,"Sushi restaurant, Japanese restaurant, Thai restaurant",3.7,88,0,0,0,0,FL,Miami
Pizza Hut,"Pizza Hut, 3396 SW 22nd St, Miami, FL 33145",0x88d9b75e7b3c3ded:0x6dfb2ddef4a24361,25.749874799999997,-80.24910349999999,"Pizza delivery, Chicken wings restaurant, Delivery service, Takeout Restaurant, Pizza restaurant",3.8,114,1,0,0,0,FL,Miami
Ergon Greek Deli and Cuisine,"Ergon Greek Deli and Cuisine, 2982 Grand Ave, Miami, FL 33133",0x88d9b7cfa7d36633:0x2e200116da6fbbcf,25.727953199999998,-80.2409002,"Deli, Greek restaurant, Market",3.8,8,1,0,0,0,FL,Miami
Crepe Maker,"Crepe Maker, 8888 SW 136th St, Miami, FL 33176",0x88d9c6940edca2e7:0xd6fda49c6c02405a,25.644594299999998,-80.3392757,Restaurant,3.9,98,0,0,0,0,FL,Miami
Special Pizza Gourmet,"Special Pizza Gourmet, 3007 NW 7th St, Miami, FL 33125",0x88d9b7025c92bc25:0x991a8633b852bc44,25.7795848,-80.2442076,Restaurant,3.9,18,1,1,0,0,FL,Miami
El Malecon Restaurant,"El Malecon Restaurant, 5791 SW 137th Ave, Miami, FL 33183",0x88d9c0634ca794f7:0x32a3f95128e67097,25.713016999999997,-80.4142825,"Dominican restaurant, Caribbean restaurant, Fast food restaurant",3.9,128,0,0,0,0,FL,Miami
China Garden Restaurant,"China Garden Restaurant, 12165 SW 152nd St, Miami, FL 33177",0x88d9c3dfb6427095:0xbca5dcd8a907bbc9,25.629409799999998,-80.38918629999999,"Chinese restaurant, Delivery Restaurant",3.9,137,1,1,0,0,FL,Miami
747 Cafeteria,"747 Cafeteria, 4665 NW 7th St, Miami, FL 33126",0x88d9b763f4026865:0xf2aaa60f2b0ed892,25.779196,-80.2715944,Restaurant,3.9,15,0,0,0,0,FL,Miami
Hong Kong Restaurant,"Hong Kong Restaurant, 10720 W Flagler St #15, Miami, FL 33174",0x88d9bf2a6aa4d7b9:0xcfdc38184fc7f282,25.767086,-80.370058,Chinese restaurant,3.9,48,1,0,0,0,FL,Miami
Vicky Bakery,"Vicky Bakery, 16701 S Dixie Hwy, Miami, FL 33157",0x88d9c5eed1a8534d:0x50c29687b78c5546,25.6148499,-80.34607079999999,"Restaurant, Bakery",3.9,96,1,1,0,0,FL,Miami
ChurroMania,"ChurroMania, 7795 W Flagler St, Miami, FL 33144, United States",0x88d9b90712dbccd5:0x8c085a75ec5da97e,25.7726793,-80.3229303,Fast food restaurant,3.9,8,0,0,0,0,FL,Miami
El Castillo Inc,"El Castillo Inc, 2300 NW 17th Ave, Miami, FL 33142",0x88d9b6d1a179f9af:0x1999fbf0dee4701f,25.7986956,-80.22392599999999,Salvadoran restaurant,3.9,18,0,1,0,0,FL,Miami
Pizza Hut,"Pizza Hut, 14607 SW 104th St, Miami, FL 33186",0x88d9c1b7d390d279:0x1e4b41413584728c,25.6708031,-80.4303997,"Pizza delivery, Chicken wings restaurant, Takeout Restaurant, Pizza restaurant",3.9,124,1,0,0,0,FL,Miami
Peru To Go Restaurant,"Peru To Go Restaurant, 13911 SW 66th St, Miami, FL 33183",0x88d9c0663c5af121:0xdfcdc5eecfdb56d4,25.706277999999998,-80.4206095,Peruvian restaurant,4.0,1,0,0,0,0,FL,Miami
Coco Baleadas Miami,"Coco Baleadas Miami, 1721 Coral Way, Miami, FL 33145",0x88d9b6508d4d66f1:0x82ed3bea0f384b94,25.7510251,-80.2224944,"Honduran restaurant, Restaurant",4.0,268,0,0,0,0,FL,Miami
Confucio Express Brickell,"Confucio Express Brickell, 1810 SW 3rd Ave, Miami, FL 33129, United States",0x88d9b6885602a381:0x26a448d72d24df67,25.7605905,-80.20114769999999,"Chinese restaurant, Asian restaurant, Italian restaurant, Meal delivery, Takeout restaurant, Pizza restaurant",4.0,364,0,1,0,0,FL,Miami
Grill Argentino Kendall,"Grill Argentino Kendall, 7744 N Kendall Dr, Miami, FL 33156",0x88d9c7a75ed94883:0xfdf7cbba89b8f428,25.6871561,-80.3198735,"Argentinian restaurant, Bar, European restaurant, Latin American restaurant, South American restaurant, Steak house",4.0,218,0,0,0,0,FL,Miami
Los Ranchos Steakhouse,"Los Ranchos Steakhouse, 401 Biscayne Blvd N200, Miami, FL 33132, United States",0x88d9b69fdcd6168d:0x3c7c91972b6df861,25.7796096,-80.1865718,"Steak house, Bar, Cocktail bar, Family restaurant, Fine dining restaurant, Latin American restaurant, Takeout restaurant, Nicaraguan restaurant, Spanish restaurant",4.1,770,1,0,0,0,FL,Miami
Total Cafeteria,"Total Cafeteria, 1401 NW 23rd St, Miami, FL 33142",0x88d9b6ce136bfc79:0x7e5f9449277d986a,25.798776999999998,-80.2194885,"Cuban restaurant, Takeout Restaurant",4.1,28,0,1,0,0,FL,Miami
Toston Gourmet,"Toston Gourmet, 14709 SW 42nd St, Miami, FL 33185",0x88d9bff4d6e780bd:0xec6c07c17719b24d,25.729555899999998,-80.43307589999999,Colombian restaurant,4.1,116,1,0,0,0,FL,Miami
Shish Mediterranean Cuisine,"Shish Mediterranean Cuisine, 1062 Brickell Ave, Miami, FL 33131",0x88d9b72c7f3d3d35:0x9f06682675a32c53,25.7633261,-80.19181499999999,Restaurant,4.2,13,0,0,0,0,FL,Miami
Sage by Chef's Kitchen,"Sage by Chef's Kitchen, 8345 SW 124th St, Miami, FL 33156",0x88d9c6f179695555:0x2323278556f0ab1d,25.6553829,-80.32938349999999,American restaurant,4.2,98,1,1,0,0,FL,Miami
New Village,"New Village, 14643 SW 104th St, Miami, FL 33186",0x88d9c1b7ca553535:0x51512b333f5c3c1d,25.6717595,-80.43073849999999,"Chinese restaurant, Asian restaurant, Delivery Restaurant",4.2,74,1,1,0,0,FL,Miami
Smoothie King,"Smoothie King, 10701 SW 72nd St, Miami, FL 33173",0x88d9c0b4d7ce4ccb:0x2c4f235fd29becc0,25.701362999999997,-80.36641999999999,"Juice shop, Fast food restaurant, Health food restaurant, Delivery Restaurant, Takeout Restaurant, Vitamin & supplements store",4.2,98,1,1,0,0,FL,Miami
Viva Burger,"Viva Burger, 11510 SW 147th Ave, Miami, FL 33196",0x88d9c1c09c695ce7:0x8996570a93fa46d2,25.659970899999998,-80.4329351,"Hamburger restaurant, Bar & grill, Barbecue restaurant, Chicken restaurant, Fast food restaurant, Ice cream shop, Takeout Restaurant, Restaurant",4.2,18,1,1,0,0,FL,Miami
Delicias Catrachas,"Delicias Catrachas, 872 SW 1st St, Miami, FL 33130, United States",0x88d9b692d83fff6f:0xc36f09f3949ff821,25.7725583,-80.2089319,Honduran restaurant,4.2,58,1,1,0,0,FL,Miami
Pizza Hut Express,"Pizza Hut Express, 10101 W Flagler St, Miami, FL 33174",0x88d9b92bd618fb49:0x1e26ab96680d9d07,25.7713459,-80.360061,"Pizza restaurant, Takeout Restaurant",4.3,84,1,0,0,0,FL,Miami
LST @ TW,"LST @ TW, 114 SW North River Dr, Miami, FL 33130",0x88d9b6ab110de997:0xa4e0f794c871cad3,25.772658,-80.199866,"Mexican restaurant, Catering food and drink supplier, Taco restaurant",4.3,21,1,0,0,0,FL,Miami
Kamiko Sushi Bar,"Kamiko Sushi Bar, 1401 SW 22nd St, Miami, FL 33145",0x88d9b65a499903ef:0xb709d9456407467,25.751316199999998,-80.21861229999999,Sushi restaurant,4.3,45,0,0,0,0,FL,Miami
Simon Restaurant & Catering,"Simon Restaurant & Catering, 15042 NW 7th Ave, Miami, FL 33168",0x88d9ae3d10e8b6af:0x1950248fa550da5d,25.912499999999998,-80.21305559999999,Haitian restaurant,4.3,38,0,0,0,0,FL,Miami
Poneloya Cafe,"Poneloya Cafe, 10170 W Flagler St, Miami, FL 33174",0x88d9b929f8a8bb87:0xb6545f7f95f14468,25.7678865,-80.3606015,"Nicaraguan restaurant, Central American restaurant",4.3,38,0,1,0,0,FL,Miami
Fit2Go,"Fit2Go, 7342 NW 35th St, Miami, FL 33122",0x88d9b983ff70b165:0xd0dc4fa3f55625d8,25.80584,-80.316138,"Delivery Restaurant, Health food restaurant, Weight loss service, Wellness program",4.3,248,1,0,0,0,FL,Miami
Isla del Encanto 2,"Isla del Encanto 2, 11236 SW 137th Ave, Miami, FL 33186, United States",0x88d9c1a441f8dccb:0xb1a8a154bc035d1b,25.663097099999998,-80.41711289999999,Restaurant,4.4,118,0,0,0,0,FL,Miami
Cafeteria Miami,"Cafeteria Miami, 1150 NW 72nd Ave Unit 160, Miami, FL 33126",0x88d9b9fd74eee69f:0x713d69f98f924652,25.7817418,-80.31308469999999,"Cafeteria, Breakfast restaurant, Cuban restaurant, Latin American restaurant, Lunch restaurant",4.4,8,1,0,0,0,FL,Miami
Moil,"Moil, 3180 W hallandale 3180 W hallandale, Miami, FL 33009",0x88d9adf216ad5a41:0xedb7a56ef3c98b25,25.984470899999998,-80.1750211,"Gas station, Restaurant",4.4,28,1,0,0,0,FL,Miami
The Empanadas Downtown,"The Empanadas Downtown, 230 NE 4th St, Miami, FL 33132",0x88d9b77e3fe40ba1:0xa4d7e0a4d082f3d8,25.777785599999998,-80.189686,Fast food restaurant,4.4,15,1,1,0,0,FL,Miami
Saltados By Divino,"Saltados By Divino, 3380 NW 72nd Ave, Miami, FL 33122",0x88d9b984291a377f:0x508e1167d8485ba6,25.8059072,-80.31344109999999,Restaurant,4.6,34,0,0,0,0,FL,Miami
Urban Pizza Cafe,"Urban Pizza Cafe, 234 NE 3rd St CU1A, Miami, FL 33132",0x88d9b7fbe1eba931:0x1563a1910aab5deb,25.776895,-80.1897078,Pizza restaurant,4.6,33,1,1,0,0,FL,Miami
Toto 1 Pizza,"Toto 1 Pizza, 7915 Biscayne Blvd, Miami, FL 33138",0x88d9b3d4e3c8cbd5:0xa65cab3d27bd304c,25.8482633,-80.1845049,Pizza restaurant,4.7,38,0,0,0,0,FL,Miami
CombinAsian,"CombinAsian, 2324 N Miami Ave, Miami, FL 33127",0x88d9b74e45e51f35:0x9f214765ec13f1f3,25.799692,-80.195083,"Vegan restaurant, Asian restaurant, Korean restaurant",4.7,38,0,0,0,0,FL,Miami
Bacco,"Bacco, 2700 SW 3rd Ave, Miami, FL 33129",0x88d9b660816186bd:0xd4d9728a3ed00a94,25.7549049,-80.2094273,"Wine bar, Caterer, Coffee shop, Event venue, Live music bar, Restaurant, Small plates restaurant, Spanish restaurant, Tapas bar, Wine store",4.7,46,1,0,0,0,FL,Miami
Notso Tokyo,"Notso Tokyo, 40 NE 1st Ave, Miami, FL 33132",0x88d9b69ea419fd41:0x3e1110e4c37a70bc,25.774975599999998,-80.1921076,"Japanese restaurant, Art gallery, Asian fusion restaurant, Asian restaurant, Japanese curry restaurant",4.7,28,1,0,0,1,FL,Miami
Bolay,"Bolay, 7880 SW 104th St #101, Miami, FL 33156",0x88d9c7d340aac751:0xb24582fcbb2f59b4,25.67363,-80.32213999999999,American restaurant,4.7,98,1,1,0,0,FL,Miami
Rancho Palmira,"Rancho Palmira, 12891 SW 42nd St, Miami, FL 33175",0x88d9bff0ea065b13:0xe6c32fe65361062e,25.730226,-80.4033199,Restaurant,4.8,34,0,0,0,0,FL,Miami
Plant Food + Wine,"Plant Food + Wine, 105 NE 24th St, Miami, FL 33137",0x88d9b6ab841da975:0xad81e646ecbd9311,25.8001221,-80.192793,"Vegan restaurant, Organic restaurant, Restaurant",4.8,28,0,0,0,0,FL,Miami
Original Garden Café,"Original Garden Café, Coming soon, Miami, FL 33138",0x88d9b15a4f6b346b:0x95979b2ffacd9944,25.8482724,-80.18441609999999,Health food restaurant,4.8,28,1,1,0,0,FL,Miami
PARMESANO ITALIAN PIZZA,"PARMESANO ITALIAN PIZZA, 10575 SW 109th Ct, Miami, FL 33176",0x88d9c10b60b65963:0xef0254ac84babeec,25.6708908,-80.372254,"Pizza restaurant, Italian restaurant, Pizza delivery, Pizza Takeout, Restaurant",4.8,35,1,1,0,0,FL,Miami
