local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,city
Pizza Nostra,"Pizza Nostra, 842 W Flagler St, Miami, FL 33130",0x88d9b79314e551a5:0xccb19b7d164c594e,25.7735441,-80.20866769999999,Restaurant,4.9,58,1,1,1,0,Miami
Eastside Cantina,"Eastside Cantina, 860 NE 79th St B, Miami, FL 33138",0x88d9b3fa31b00e73:0x73cc5b7685aa147c,25.8478581,-80.1786341,Restaurant,5.0,6,1,1,0,0,Miami
Kebab Indian Restaurant,"Kebab Indian Restaurant, 13448 Biscayne Blvd, Miami, FL 33181",0x88d9ad8bea8c3947:0xb8bb54acefe7bcf4,25.8996949,-80.1614274,Restaurant,5.0,2,1,0,1,0,Miami
Pizza Hut,"Pizza Hut, 19151 S Dixie Hwy #106 & 107, Miami, FL 33157",0x88d9c47079929ee5:0x7a07f1ff54d9234e,25.5906184,-80.3566336,Restaurant,3.4,158,1,0,0,0,Miami
Far East Cafe,"Far East Cafe, 1061 NW 20th St, Miami, FL 33127",0x88d9b6c8594ba161:0x13c4a804358c51f4,25.795291799999998,-80.2123234,Restaurant,3.5,88,1,0,0,0,Miami
JOE & THE JUICE,"JOE & THE JUICE, 19501 Biscayne Blvd, Miami, FL 33180",0x88d9ad38331fd813:0xd0d884d5f490e5b4,25.958277,-80.142479,Restaurant,3.5,98,1,1,0,0,Miami
China garden,"China garden, 17207 NW 27th Ave, Miami Gardens, FL 33056",0x88d9afba095b37cd:0xf887842f1a86a7d9,25.930611199999998,-80.2433155,Restaurant,3.7,84,1,1,0,0,Miami
Pizza Hut,"Pizza Hut, 7333 SW 152nd Ave, Miami, FL 33193",0x88d9c03ea7532679:0x76a8497e263f18ed,25.698341,-80.438237,Restaurant,3.8,218,1,0,0,0,Miami
Shell,"Shell, 5402 Biscayne Blvd, Miami, FL 33137",0x88d9b3e01eaca9d5:0xb11b921e0cb7882a,25.8258255,-80.1871232,Restaurant,3.8,38,1,0,0,0,Miami
Miami Garlic Crab,"Miami Garlic Crab, 6525 Tara Blvd, Jonesboro, GA 30236",0x88f4fbf4d5768dc9:0x1dfacebfa6fb78db,33.5766582,-84.375081,Restaurant,3.8,38,1,0,0,0,Miami
Domino's Pizza,"Domino's Pizza, 12225 SW 112th St, Miami, FL 33186",0x88d9c110cda3d9d9:0xb78b7540de76baff,25.6625834,-80.3933868,Restaurant,3.8,268,1,0,0,0,Miami
Subway,"Subway, 1000 N Miami Blvd, Durham, NC 27703",0x89ace49a74948b6b:0xc04017ee326fc454,35.9943041,-78.8691436,Restaurant,3.9,38,1,1,0,0,Miami
Cebiche Station by Francesco,"Cebiche Station by Francesco, 10701 NW 58th St, Miami, FL 33178",0x88d9bc061722eeef:0x1208418b7efc23a,25.826631499999998,-80.3703091,Restaurant,4.0,38,1,0,0,0,Miami
bp,"bp, 15450 SW 136th St, Miami, FL 33196",0x88d9c1c6446cc8ef:0x4ce1b6778012767b,25.6398475,-80.4450572,Restaurant,4.0,1,1,0,0,0,Miami
Dollar Tree,"Dollar Tree, 11865 SW 26th St Unit C-22, Miami, FL 33175",0x88d9bf15496e8037:0x5785245890a3418,25.746452899999998,-80.38976029999999,Restaurant,4.0,18,1,0,0,0,Miami
The Continental Miami,"The Continental Miami, 2360 Collins Ave, Miami Beach, FL 33139",0x88d9b362771accf7:0x6d81b825960e0092,25.7997448,-80.1281271,Restaurant,4.1,56,1,0,0,0,Miami
Dumpling House,"Dumpling House, 8341 NW 12th St, Miami, FL 33126",0x88d9b911e2018889:0x564b5cdf448eb690,25.7834848,-80.331237,Restaurant,4.1,138,1,1,0,0,Miami
China Express Miami Gardens,"China Express Miami Gardens, 4731 NW 183rd St, Miami Gardens, FL 33055",0x88d9a5bed19eaddf:0x37945d3201b471cd,25.940721399999997,-80.27876479999999,Restaurant,4.3,98,1,1,0,0,Miami
Crapes of Aventura,"Crapes of Aventura, 19501 Biscayne Blvd, Miami, FL 33180",0x88d9ac5916be62d5:0x5ebe6f6173982b1,25.9568914,-80.1430328,Restaurant,4.4,5,1,0,0,0,Miami
Plate,"Plate, 2105 Coral Way, Miami, FL 33145",0x88d9b653aac3966f:0xf71a3e91b1d22ab,25.7508286,-80.22851949999999,Restaurant,4.4,87,1,1,0,0,Miami
305 Brews,"305 Brews, 3535 NE 2nd Ave, Miami, FL 33137",0x88d9b156830bc419:0x22cf6a8ab4798cde,25.809866,-80.190834,Restaurant,4.4,98,1,0,0,1,Miami
Costco Food Court,"Costco Food Court, 14800 Sole Mia Way, North Miami, FL 33181",0x88d9ad9057bd5f87:0xa72622986812dfc6,25.913053899999998,-80.1542942,Restaurant,4.5,48,1,0,0,0,Miami
The Burger Shop & Deli,"The Burger Shop & Deli, 12953 Biscayne Blvd, Miami, FL 33181",0x88d9b31b6cd7277b:0xffdf115b1b53d77d,25.895305999999998,-80.1614324,Restaurant,4.5,6,1,1,0,0,Miami
Super Subs,"Super Subs, 13041 W Dixie Hwy, North Miami, FL 33161",0x88d9b200b59ce2dd:0x7736a464f9d2d842,25.895449499999998,-80.1820946,Restaurant,4.6,138,1,0,0,0,Miami
GALVEZ B SEAFOOD TEKA OUT,"GALVEZ B SEAFOOD TEKA OUT, 17490 SW 104th Ave, Miami, FL 33157",0x88d9c507d47cd637:0xef6cc657564857c5,25.606767899999998,-80.3612757,Restaurant,4.6,46,1,1,0,0,Miami
Wings N Jerk,"Wings N Jerk, 10519 SW 109th Ct, Miami, FL 33176",0x88d9c1cafa572bc3:0xce766ed6eeffdc9,25.6711702,-80.3723898,Restaurant,4.7,33,1,1,0,0,Miami
Kusa Peruvian Fusion,"Kusa Peruvian Fusion, 20200 SW 147th Ave, Miami, FL 33187",0x88d9c3649454bd19:0x2f96fde3ddc413fd,25.5785286,-80.4299198,Restaurant,4.8,5,1,1,0,0,Miami
Amoco,"Amoco, 11001 SW 40th St, Miami, FL 33165",0x88d9bf51b509bed9:0xdbb3ee65a434d150,25.7324676,-80.3740466,Restaurant,5.0,2,1,0,0,0,Miami
Brother Jimmy's BBQ,"Brother Jimmy's BBQ, 11401 NW 12th St, Miami, FL 33172",0x88d9bec42a8bbb9f:0xe02dcdac2b43b828,25.7868817,-80.3806362,Restaurant,2.7,36,1,1,1,0,Miami
The Counter,"The Counter, 4250 NW 20th St Terminal D Gates 32-33 Bldg 3074, Miami, FL 33126",0x88d9b9e2f62ec2c1:0xe307929bddbc0a28,25.795064999999997,-80.27861999999999,Restaurant,3.2,18,1,1,1,0,Miami
Subway,"Subway, 4767 NW 36th St, Miami Springs, FL 33166",0x88d9b7b3d1a6cd5d:0xe2418cb0c3faa789,25.8083036,-80.2752087,Restaurant,3.4,27,1,1,1,0,Miami
Quiznos,"Quiznos, 2100 Northwest 42nd Avenue, Miami, FL 33126",0x88d9b75f610a097f:0xa28d14f0a2ecd384,25.790255499999997,-80.276417,Restaurant,3.4,48,1,1,1,0,Miami
Tasca Paella,"Tasca Paella, Bayside Marketplace Suite 200 S, Second Floor Food Court Area, Miami, FL 33132",0x88d9b53a7d0966b1:0x81101ea1ecf09373,25.7776309,-80.1860068,Restaurant,3.4,38,1,1,1,0,Miami
Pasha's,"Pasha's, 1414 Brickell Ave, Miami, FL 33131",0x88d9b68128806b11:0x50957e0a717fb072,25.7601928,-80.1926936,Restaurant,3.5,18,1,1,1,0,Miami
Exupery Burger & Taco,"Exupery Burger & Taco, 1782 SW 8th St, Miami, FL 33135",0x88d9b6fbd1a6970b:0x54ab77d3f084af74,25.765406199999997,-80.2242991,Restaurant,3.5,78,1,1,1,0,Miami
Tortillera,"Tortillera, 0131350040020, Miami, FL 33125",0x88d9b766b69c75e7:0x214527ca7478e48b,25.791338699999997,-80.22304969999999,Restaurant,3.6,5,1,1,1,0,Miami
Floridita,"Floridita, 40 SW 84th Ave, Miami, FL 33144",0x88d9b902b3a624e9:0xed480eb6a8cd0826,25.767374699999998,-80.3322629,Restaurant,3.7,7,1,1,1,0,Miami
Subway,"Subway, 13955 NW 67th Ave, Miami Lakes, FL 33014",0x88d9bacdc7b2ba69:0x58bbc63ba3fb3a46,25.9003853,-80.30754379999999,Restaurant,3.7,58,1,1,1,0,Miami
Mr. Taco Mexican Food,"Mr. Taco Mexican Food, 6974 Collins Ave, Miami Beach, FL 33141",0x88d9b2e789931147:0x7d2cb29c2c69e84e,25.8556313,-80.1207384,Restaurant,3.8,44,1,1,1,0,Miami
Frenchies Bistro,"Frenchies Bistro, 15746 SW 56th St, Miami, FL 33185",0x88d9c01c8cd04967:0xae2912ae13109063,25.712612099999998,-80.4484014,Restaurant,3.9,8,1,1,1,0,Miami
La Reina Restaurant,"La Reina Restaurant, 529 NW 12th Ave, Miami, FL 33136",0x88d9b6ebcce85c87:0x18588fd1ac93e8bf,25.778925899999997,-80.2146484,Restaurant,3.9,104,1,1,1,0,Miami
New China Town,"New China Town, 2549 NW 54th St, Miami, FL 33142",0x88d9b0db8d17dc71:0x66834c87bdd832f6,25.8244991,-80.2394132,Restaurant,3.9,138,1,1,1,0,Miami
La Gran Parada Dominicana,"La Gran Parada Dominicana, 7503 NW 32nd Ave, Miami, FL 33147",0x88d9b0edf6db7e97:0x12e93f540795b29c,25.8427071,-80.2495972,Restaurant,3.9,74,1,1,1,0,Miami
Carrabba's Italian Grill,"Carrabba's Italian Grill, 5829 SW 73rd St #102, Miami, FL 33143",0x88d9c7eff5ac446d:0xc316c992f2113106,25.703683299999998,-80.2879991,Restaurant,3.9,68,1,1,1,0,Miami
Cafe Bonjour,"Cafe Bonjour, 865 Collins Ave, Miami Beach, FL 33139",0x88d9b492801fd51f:0xc7aeee20a95cd9b7,25.779162,-80.131774,Restaurant,3.9,55,1,1,1,0,Miami
Smoothie King,"Smoothie King, 16327 SW 88th St, Miami, FL 33196",0x88d9ea81b3c65437:0xefad546fd498d127,25.684957999999998,-80.45662999999999,Restaurant,3.9,44,1,1,1,0,Miami
Smoothie King,"Smoothie King, 8611 SW 40th St #5, Miami, FL 33155",0x88d9b8905ec468c5:0x16aba54baa7ba1f9,25.734354,-80.33494999999999,Restaurant,3.9,125,1,0,1,0,Miami
Primo's Italian Restaurant & Lounge,"Primo's Italian Restaurant & Lounge, Hotel, The Grand Doubletree, 1717 N Bayshore Dr, Miami, FL 33132",0x88d9b41d4a635db5:0x12f2f43bf8d3550e,25.791316,-80.1861552,Restaurant,3.9,148,1,1,1,0,Miami
Marabu Brickell,"Marabu Brickell, 701 S Miami Ave Brickell City Center, Suite 422 (4th Floor, Miami, FL 33131",0x88d9b7e981504f7b:0x7a93789266f36407,25.7672124,-80.1928277,Restaurant,3.9,108,1,1,1,0,Miami
sweetgreen,"sweetgreen, 122 Giralda Ave, Miami, FL 33134",0x88d9b747cffc62f5:0x7a60ecb0897c1795,25.751365999999997,-80.25734729999999,Restaurant,4.0,48,1,1,1,0,Miami
New Moon Restaurant,"New Moon Restaurant, 97 SW 8th St, Miami, FL 33130",0x88d9b72ce4693175:0x2ee326e07bd7c178,25.7666972,-80.1951587,Restaurant,4.0,58,1,0,1,0,Miami
HeartLand,"HeartLand, 382 NE 61st St, Miami, FL 33137",0x88d9b12b025dbd6f:0xff76805eda81cf92,25.8323617,-80.188358,Restaurant,4.1,98,1,1,1,0,Miami
Salt Cafe,"Salt Cafe, 1401 Collins Ave, Miami Beach, FL 33139",0x88d9b593e951ab5f:0x11d5b8f6f91ff95c,25.7854329,-80.130674,Restaurant,4.1,178,1,1,1,0,Miami
Los Perros,"Los Perros, 13313 SW 42nd St, Miami, FL 33175",0x88d9bf7f5f43e439:0x9f9e108fb38d2,25.729789699999998,-80.4101486,Restaurant,4.1,275,1,1,1,0,Miami
Eat Greek,"Eat Greek, 1060 Brickell Ave, Miami, FL 33131",0x88d9b683e4635fab:0xc60dcef7d6f40e4f,25.763275,-80.1921929,Restaurant,4.1,45,1,0,1,1,Miami
BOHO Miami,"BOHO Miami, 111 NE 20th St, Miami, FL 33137",0x88d9b7203d0e4953:0x388058590ddc1d6,25.7958276,-80.1924866,Restaurant,4.1,88,1,1,1,0,Miami
Subway,"Subway, 9458 NE 2nd Ave, Miami Shores, FL 33138",0x88d9b185fc05d283:0x84f50e170244c394,25.862045199999997,-80.1935622,Restaurant,4.1,148,1,1,1,0,Miami
Donna Mare Trattoria,"Donna Mare Trattoria, 3921 Collins Ave, Miami, FL 33140",0x88d9b36866500001:0x68e7dd7d02e3ecde,25.811864,-80.12299399999999,Restaurant,4.2,228,1,1,1,0,Miami
Jamba Greenery Mall,"Jamba Greenery Mall, 7704 N Kendall Dr, Miami, FL 33156",0x88d9c7a7394417a1:0x980b802beb4baa3b,25.688043999999998,-80.31997,Restaurant,4.2,107,1,1,1,0,Miami
Nicaraguita's Tortillas & Fritanga,"Nicaraguita's Tortillas & Fritanga, 10310 W Flagler St, Miami, FL 33174",0x88d9b92a7fc7c5d1:0xcc2810e685b8065b,25.7680662,-80.3642784,Restaurant,4.2,35,1,1,1,0,Miami
Deli Antojitos,"Deli Antojitos, 272 NE 1st St, Miami, FL 33132",0x88d9b69e6dbcfc51:0xf632dd1d14178c2b,25.7751797,-80.1889127,Restaurant,4.2,38,1,1,1,0,Miami
Amarilis Cafe Shop,"Amarilis Cafe Shop, 3501 NW 17th Ave, Miami, FL 33142",0x88d9b12daab29fe9:0xdb01d4b3fdfa50f8,25.808716,-80.22372109999999,Restaurant,4.2,228,1,1,1,0,Miami
Cafe Ruyi,"Cafe Ruyi, 2201 NW 95th St, Miami, FL 33147",0x88d9b0530dd5c039:0x355716bc559cbb10,25.861234999999997,-80.234411,Restaurant,4.2,238,1,1,1,0,Miami
Sahara Cafe Miami,"Sahara Cafe Miami, 19605 NW 57th Ave, Miami Gardens, FL 33055",0x88d9a5c69edbec09:0x4a84397919742cc9,25.9532723,-80.2928982,Restaurant,4.3,8,1,1,1,0,Miami
Juice & Java NMB - Treesome Natural Food,"Juice & Java NMB - Treesome Natural Food, 15180 Biscayne Blvd, North Miami Beach, FL 33160",0x88d9ad83105cc7e3:0xf9fe6956806297b,25.9158464,-80.15697519999999,Restaurant,4.3,68,1,1,1,0,Miami
Maam's Jamaican Restaurant,"Maam's Jamaican Restaurant, 1514 NE 205th St, Miami, FL 33179",0x88d9ac3dc0bf1135:0x9480f659278a3b0f,25.964317599999998,-80.1719543,Restaurant,4.3,283,1,1,1,0,Miami
The Wagyu Bar,"The Wagyu Bar, 2257 Coral Way, Miami, FL 33145",0x88d9b701aa2b9eeb:0x4401e2702b625fdd,25.7507976,-80.2313824,Restaurant,4.3,68,1,1,1,0,Miami
Bernie's L.A. Cafe,"Bernie's L.A. Cafe, 1570 Alton Rd, Miami Beach, FL 33139",0x88d9b487df7614e5:0xeeeb7842f1bb1e2e,25.7887426,-80.1413249,Restaurant,4.4,8,1,1,1,0,Miami
Restaute Atlacall,"Restaute Atlacall, 3199 SW 8th St, Miami, FL 33135",0x88d9b70917e66f61:0x2a746053ef181aba,25.7650443,-80.2468378,Restaurant,4.4,8,1,1,1,0,Miami
Shelter Restaurant - Miami,"Shelter Restaurant - Miami, 10 NE 27th St, Miami, FL 33137",0x88d9b6aceef6dacd:0xb7e64832df363f2a,25.8024801,-80.1944075,Restaurant,4.4,28,1,1,1,0,Miami
ChiFa,"ChiFa, 55 NW 25th St, Miami, FL 33127",0x88d9b7c4d73d6ad3:0x3003410a2b15fda6,25.801023599999997,-80.19604869999999,Restaurant,4.4,8,1,1,1,0,Miami
Elia Cafe at Pinecrest,"Elia Cafe at Pinecrest, 5855 SW 111th St, Miami, FL 33156",0x88d9c7408e575d9d:0x94ef06c973f0246e,25.669193999999997,-80.2867931,Restaurant,4.4,105,1,1,1,0,Miami
Isabelle’s Grill Room and Garden,"Isabelle’s Grill Room and Garden, 3300 SW 27th Ave, Miami, FL 33133",0x88d9b7cea9f96f81:0x480c5ff6793d9d26,25.730403499999998,-80.2377477,Restaurant,4.4,48,1,1,1,0,Miami
Sagra Pizza Bar,"Sagra Pizza Bar, 11052 Biscayne Blvd, Miami, FL 33161",0x88d9b34beb55e24d:0x73b714408ad4b712,25.8773703,-80.16865159999999,Restaurant,4.4,138,1,1,1,0,Miami
The Cabaret South Beach,"The Cabaret South Beach, 111, Miami Beach, FL 33139",0x88d9b48e1ce00a91:0xe09537be3a500e43,25.7838916,-80.1424329,Restaurant,4.4,96,1,0,1,1,Miami
Yogurt Life,"Yogurt Life, 7795 W Flagler St, Miami, FL 33144",0x88d9b9076c29f53d:0x56653d83f360ba31,25.773618499999998,-80.3223125,Restaurant,4.4,8,1,1,1,0,Miami
Trinkin Trinkin,"Trinkin Trinkin, 20717 NW 2nd Ave, Miami Gardens, FL 33169",0x88d9ae95cbe131d3:0xa92164841e611cba,25.9660568,-80.2053629,Restaurant,4.5,167,1,1,1,0,Miami
Orilla Bar & Grill,"Orilla Bar & Grill, 426 Euclid Ave, Miami Beach, FL 33139",0x88d9b52b88316f5d:0x5b4233ecee8013e6,25.774331099999998,-80.1350296,Restaurant,4.5,138,1,1,1,0,Miami
Takee Outee,"Takee Outee, 11850 Hialeah, Hia Gardens Boulevard, Miami Lakes, FL 33018",0x88d9bb661f5f3943:0x3c6299d47073ff3c,25.8815247,-80.3521081,Restaurant,4.5,84,1,1,1,0,Miami
SPRIS ARTISAN PIZZA SOUTH MIAMI,"SPRIS ARTISAN PIZZA SOUTH MIAMI, 5748 Sunset Dr, South Miami, FL 33143",0x88d9c7e537053c99:0xd74916b15632ff24,25.704176,-80.2862794,Restaurant,4.5,247,1,1,1,0,Miami
JZ Fish & Wings (North Miami),"JZ Fish & Wings (North Miami), 15042 NW 7th Ave, North Miami, FL 33168",0x88d9afa81ddbc873:0xe37ca115e3c4c82c,25.9125268,-80.2130967,Restaurant,4.5,28,1,1,1,0,Miami
Soya Noodle Bar,"Soya Noodle Bar, 18108 Collins Ave, North Miami Beach, FL 33160",0x88d9ace0942fcd59:0xbbd3268ef4309f37,25.9436884,-80.1216134,Restaurant,4.6,18,1,0,1,0,Miami
The Squeeze Juice Bar,"The Squeeze Juice Bar, 16171 Biscayne Blvd, North Miami Beach, FL 33160",0x88d9ad0680025b17:0x5b59bcd2431f5167,25.9246476,-80.1534939,Restaurant,4.6,118,1,1,1,0,Miami
Foodies LLC,"Foodies LLC, 1371 NE Miami Ct, Miami, FL 33132",0x88d9b7f152878139:0x8c35183d7ddcabf,25.787978499999998,-80.1932011,Restaurant,4.7,63,1,1,1,0,Miami
Sins Gastrobar,"Sins Gastrobar, 9835 NE 2nd Ave, Miami Shores, FL 33138",0x88d9b18354da8745:0x399d923394018f3f,25.8655786,-80.1933536,Restaurant,4.7,164,1,1,1,0,Miami
Burgerholic Miami,"Burgerholic Miami, 2600 NW 87th Ave #27, Doral, FL 33172",0x88d9b9427e9a0421:0x9b14552883ed6d41,25.798851499999998,-80.3375011,Restaurant,4.7,105,1,1,1,0,Miami
Pho tastic,"Pho tastic, 16772 SW 88th St, Miami, FL 33196",0x88d9eb30602db23f:0x88c8bb45ab35f82e,25.6824747,-80.4636676,Restaurant,4.8,88,1,1,1,0,Miami
Lily and Rose Tearoom,"Lily and Rose Tearoom, 3725 NE 163rd St, North Miami Beach, FL 33160",0x88d9ad757ba58e79:0x9ba82da48cf9c785,25.9315975,-80.13478359999999,Restaurant,4.8,67,1,1,1,0,Miami
Borsalino miami,"Borsalino miami, 119 SE 1st Ave, Miami, FL 33131",0x88d9b70024f2a465:0xdcafdb6f63eb029e,25.7729257,-80.19174389999999,Restaurant,4.8,78,1,1,1,0,Miami
The Blues Burgers,"The Blues Burgers, 7255 NE 4th Ave # 111, Miami, FL 33138",0x88d9b158f0d2448b:0x326e365616f27346,25.842039399999997,-80.1891136,Restaurant,4.8,85,1,1,1,0,Miami
The Garden House Latin Restaurant Miami Beach,"The Garden House Latin Restaurant Miami Beach, 710 Washington Ave Suite 15, Miami Beach, FL 33139",0x88d9b589cc14c853:0x9cc376964d05ddc2,25.7779907,-80.1336031,Restaurant,4.8,348,1,1,1,0,Miami
La Gozadera Brickell,"La Gozadera Brickell, 141 SW 7th St, Miami, FL 33130",0x88d9b685202bc869:0x78429ce0ac763deb,25.767523999999998,-80.196033,Restaurant,4.8,6,1,1,1,0,Miami
Faraon Restaurant,"Faraon Restaurant, 7369 NW 36th St, Miami, FL 33166",0x88d9b9b8e5488937:0xb5378721dfd3764f,25.810318,-80.3160667,Restaurant,4.9,150,1,1,1,0,Miami
Con Sabor Maracucho,"Con Sabor Maracucho, 5500 NW 74th Ave, Miami, FL 33166",0x88d9bb97c71607dd:0x594f26818cf90ad,25.823788099999998,-80.3182157,Restaurant,4.9,67,1,1,1,0,Miami
Baja Fresh,"Baja Fresh, 5966 S Dixie Hwy, South Miami, FL 33143",0x88d9c7c38bce6235:0x56f98eeca21ac730,25.702754499999998,-80.2909925,Restaurant,4.4,37,1,0,1,0,Miami
Alcor Supply & Fixture Co,"Alcor Supply & Fixture Co, 233 S 2nd St, Miamisburg, OH 45342",0x8840628b9b9976d9:0x67bfd242e6dddd4,39.639677,-84.287932,Restaurant,4.9,8,1,0,0,0,Miami
Shell,"Shell, 10191 SW 72nd St, Miami, FL 33173",0x88d9c7491b7f90eb:0xf513d2c25f87d28e,25.7016824,-80.35798,Restaurant,4.2,66,1,0,0,0,Miami
Salsa Fiesta,"Salsa Fiesta, 5840 SW 71st St, South Miami, FL 33143",0x88d9c7f001f1ba27:0xf2353a6dc8f6411f,25.704947999999998,-80.288191,Restaurant,4.1,58,1,0,1,1,Miami
Elia Gourmet,"Elia Gourmet, 900 Biscayne Blvd #105, Miami, FL 33132",0x88d9b6a04d914a07:0xac0bc0db4d67a9ec,25.783797099999997,-80.1900319,Restaurant,4.1,50,1,0,1,0,Miami
Miami Restaurant Supplies,"Miami Restaurant Supplies, 7131 N Miami Ave, Miami, FL 33150",0x88d9b6af060a0e67:0xa3350008e44d7cbe,25.8401416,-80.1963232,Restaurant,4.6,17,1,0,0,0,Miami
Coral Gate Café,"Coral Gate Café, 1645 SW 32nd Ave, Miami, FL 33145",0x88d9b7a6f36d7091:0x87e7d4344626a824,25.756454899999998,-80.2466032,Restaurant,4.0,18,1,0,1,0,Miami
Raw Jūce,"Raw Jūce, 959 West Ave #13, Miami Beach, FL 33139",0x88d9b48a88d5eed9:0xc3813a9337f98136,25.7794442,-80.1419287,Restaurant,4.7,35,1,0,0,0,Miami
Ceviche Bowl,"Ceviche Bowl, 12333 SW 131st Ave, Miami, FL 33186",0x88d9c146054ecf55:0x93d1e54f38bb5374,25.653432,-80.40554499999999,Restaurant,4.8,68,1,0,1,0,Miami
David's Cafe Cafecito,"David's Cafe Cafecito, 1521 Alton Rd #112, Miami Beach, FL 33139, United States",0x88d9b48af129e24d:0x89a4dc4acab3e7a6,25.788066399999998,-80.1406686,Restaurant,4.3,858,1,0,0,0,Miami
Pork & Beans,"Pork & Beans, 6217-6235, NW 14th Ct, Miami, FL 33147",0x88d9b1182d28708f:0xcef351a473690959,25.8321392,-80.2213151,Restaurant,3.7,17,1,0,0,0,Miami
Stage Social,"Stage Social, 140 NE 39th St STE 241, Miami, FL 33137",0x88d9b141684a091b:0x194b3f6cac39fcfa,25.8123143,-80.191576,Restaurant,5.0,2,1,0,1,0,Miami
Pizza Hut Express,"Pizza Hut Express, 14075 Biscayne Blvd, North Miami Beach, FL 33181",0x88d9ad8fd136025d:0x490a6db59fefee32,25.906348599999998,-80.1562916,Restaurant,3.6,38,1,0,0,0,Miami
Graziano's Market Bird Road,"Graziano's Market Bird Road, 3922 SW 92nd Ave, Miami, FL 33165, United States",0x88d9b8bd6772d87d:0xb8086811b3f0b0a7,25.7335802,-80.3441337,Restaurant,4.5,848,1,0,0,0,Miami
Ofa Restaurant,"Ofa Restaurant, 1929 Purdy Ave, Miami Beach, FL 33139",0x88d9b47e73368b3f:0x64b731bc2b60c520,25.795209,-80.14428099999999,Restaurant,4.8,55,1,0,1,1,Miami
Iguana's Restaurant,"Iguana's Restaurant, Put the address for the Haitians, Miami, FL 33142",0x88d9b6d059e1de3d:0x37e683e06e0ad8b6,25.7963868,-80.2236308,Restaurant,4.4,8,1,1,1,0,Miami
Numero 28 Miami Beach,"Numero 28 Miami Beach, 428 Española Way, Miami Beach, FL 33139",0x88d9b5a04b88b5d5:0x5cd7b1f7d7a31ed3,25.7867976,-80.13246889999999,Restaurant,4.3,8,1,1,1,0,Miami
Dunkin',"Dunkin', 9732 N Kendall Dr, Miami, FL 33176",0x88d9c76adb91a973:0x28c540dfcb1c6ad0,25.6870601,-80.3528272,Restaurant,4.0,5,1,1,1,0,Miami
Poulet Chic Restaurant,"Poulet Chic Restaurant, 1362 NE 163rd St, North Miami Beach, FL 33162",0x88d9adc38878f61d:0xdfc7f0fc486b9f20,25.9251963,-80.1728433,Restaurant,4.3,48,1,1,0,0,Miami
Av Collins Tiendas,"Av Collins Tiendas, 7198-7100 Collins Ave, Miami Beach, FL 33141",0x88d9b2dd5872cff1:0xdf2e6b8837eeec8c,25.856341399999998,-80.1206402,Restaurant,4.5,18,1,1,0,0,Miami
Miami Grill,"Miami Grill, 16344 Wallisville Rd Suite 800, Houston, TX 77049",0x8640a77fa7bc1a07:0x4e68f63586598122,29.8154747,-95.1411188,Restaurant,4.5,38,1,1,1,0,Miami
A LO CUBAN WAY,"A LO CUBAN WAY, Miami, FL 33186",0x88d9c1911f17ad47:0xdc8a00b3bb01b575,25.6565041,-80.40429999999999,Restaurant,5.0,17,1,1,1,0,Miami
7 SIETEMARAVILLASFOODTRUCK Miami Birrias Tacos al Pastor Burritos Baleadas Hondureñas Restaurant Kendall Cutler bay Gyros Shawarma Pescado frito Bus,"7 SIETEMARAVILLASFOODTRUCK Miami Birrias Tacos al Pastor Burritos Baleadas Hondureñas Restaurant Kendall Cutler bay Gyros Shawarma Pescado frito Bus, 17250 S Dixie Hwy, Palmetto Bay, FL 33157",0x88d9b120530553c3:0x7434d6a80a348b36,25.609286899999997,-80.34952969999999,Restaurant,4.9,64,1,1,1,0,Miami
Casa Prado Restaurant Miami,"Casa Prado Restaurant Miami, 3894 SW 8th St, Coral Gables, FL 33134",0x88d9b7573e9d2f8b:0xe80ede2e3ffbcea7,25.7643511,-80.2587688,Restaurant,4.5,65,1,1,1,0,Miami
Cantinneta,"Cantinneta, 600 Lincoln Rd, Miami Beach, FL 33139",0x88d9b4850783cc2d:0xb4a02d02b86db6ed,25.790273199999998,-80.1345843,Restaurant,3.0,4,1,1,0,0,Miami
Bodega Taqueria y Tequila,"Bodega Taqueria y Tequila, 89 NE 40th St, Miami, FL 33137",0x88d9b158a3f79b41:0x8db038bb65e20957,25.813648699999998,-80.1938234,Restaurant,3.8,5,1,1,1,0,Miami
La Estacion American Brasserie,"La Estacion American Brasserie, 550 NW 1st Ave Ste 230, Miami, FL 33136",0x88d9b698f4a4993b:0x5a39d5658674ddbd,25.779622999999997,-80.1957092,Restaurant,4.1,24,1,1,1,0,Miami
Lovelys On The Go,"Lovelys On The Go, 1806 NW 183rd St, Miami Gardens, FL 33056, United States",0x88d9ae54af39d8f3:0x918aefb945cc632c,25.941160699999998,-80.2315926,Restaurant,4.4,188,1,1,1,0,Miami
Paseo Universitario,"Paseo Universitario, 1760 W Flagler St, Miami, FL 33135",0x88d9b76d003e19d9:0x96e843bfd5d2d7c9,25.772395,-80.224008,Restaurant,4.7,53,1,1,1,0,Miami
Airport Diner,"Airport Diner, 4545 NW 36th St, Miami Springs, FL 33166",0x88d9b754a887d245:0x5c6da612e2c158b3,25.8085357,-80.2714551,Restaurant,4.6,18,1,1,1,0,Miami
